Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,,Temperature(°F),,Mean Temperature(°F)
42,8/10/2023,22.7,73,662,6.4,8,,72.86,,
42,8/11/2023,31.9,75,638,6.3,9,,89.42,,
42,8/12/2023,30.2,62,751,6.5,10,,86.36,,
42,8/13/2023,30.1,66,507,6.2,11,,86.18,,
42,8/14/2023,30.1,58,594,6.2,12,,86.18,,
42,8/15/2023,30.1,73,600,6.7,13,,86.18,,
42,8/16/2023,29.8,72,430,6.2,14,,85.64,,
42,8/17/2023,29.6,58,422,6.3,15,,85.28,,
42,8/18/2023,30.9,55,714,6.4,16,,87.62,,
42,8/19/2023,30.8,50,700,6.7,17,,87.44,,
42,8/20/2023,30.9,60,542,6.4,18,,87.62,,
42,8/21/2023,30.2,79,412,6.1,19,,86.36,,
42,8/22/2023,30.5,64,472,6.5,20,,86.9,,
42,8/23/2023,30.8,61,448,6.8,21,,87.44,,
42,8/24/2023,31.3,80,595,6.4,22,,88.34,,
42,8/25/2023,31.4,75,506,6.3,23,,88.52,,
42,8/26/2023,31.4,65,674,6.7,24,,88.52,,
42,8/27/2023,30.1,64,545,6.2,25,,86.18,,
42,8/28/2023,29.4,60,710,6.2,26,,84.92,,
42,8/29/2023,28.7,70,767,6.1,27,,83.66,,
42,8/30/2023,29.1,79,673,6.5,28,,84.38,,
42,8/31/2023,29.2,67,649,6.4,29,,84.56,,
42,9/1/2023,31.7,51,490,6.7,30,,89.06,,
42,9/2/2023,31.7,73,683,6.3,31,,89.06,,
42,9/3/2023,31.7,61,448,6.7,32,,89.06,,
42,9/4/2023,31.7,57,632,6.8,33,,89.06,,
42,9/5/2023,32,52,497,6.3,34,,89.6,,
42,9/6/2023,32.1,69,576,6.5,35,,89.78,,
42,9/7/2023,31.5,58,634,6.6,36,,88.7,,
42,9/8/2023,29.8,71,517,6.3,37,,85.64,,
42,9/9/2023,20.1,73,424,6.6,38,,68.18,,
42,9/10/2023,31.1,62,687,6.1,39,,87.98,,
42,9/11/2023,31.2,54,720,6.2,40,,88.16,,
42,9/12/2023,31.2,50,554,6.3,41,,88.16,,
42,9/13/2023,30.4,62,506,6.5,42,,86.72,,
42,9/14/2023,29.1,63,703,6.4,43,,84.38,,
42,9/15/2023,30.6,51,593,6,44,,87.08,,
42,9/16/2023,31.5,56,648,6.7,45,,88.7,,
43,8/3/2023,33.4,76,468,6.7,1,,92.12,,
43,8/4/2023,33.5,71,584,6.7,2,,92.3,,
43,8/5/2023,33.4,61,730,6.1,3,,92.12,,
43,8/6/2023,33.4,52,423,6.4,4,,92.12,,
43,8/7/2023,33.4,51,473,6.3,5,,92.12,,
43,8/8/2023,32.3,80,654,6.3,6,,90.14,,
43,8/9/2023,32.3,55,532,6.5,7,,90.14,,
43,8/10/2023,22.7,55,769,6.2,8,,72.86,,
43,8/11/2023,31.9,58,731,6.3,9,,89.42,,
43,8/12/2023,30.2,56,765,6.1,10,,86.36,,
43,8/13/2023,30.1,68,579,6.2,11,,86.18,,
43,8/14/2023,30.1,52,466,6.3,12,,86.18,,
43,8/15/2023,30.1,56,408,6.4,13,,86.18,,
43,8/16/2023,29.8,68,547,6.3,14,,85.64,,
43,8/17/2023,29.6,53,587,6.3,15,,85.28,,
43,8/18/2023,30.9,76,771,6.1,16,,87.62,,
43,8/19/2023,30.8,75,432,6.4,17,,87.44,,
43,8/20/2023,30.9,80,688,6.7,18,,87.62,,
43,8/21/2023,30.2,52,683,6.1,19,,86.36,,
43,8/22/2023,30.5,60,749,6.2,20,,86.9,,
43,8/23/2023,30.8,72,447,6.7,21,,87.44,,
43,8/24/2023,31.3,62,625,6.2,22,,88.34,,
43,8/25/2023,31.4,73,441,6.4,23,,88.52,,
43,8/26/2023,31.4,53,723,6.6,24,,88.52,,
43,8/27/2023,30.1,75,751,6.4,25,,86.18,,
43,8/28/2023,29.4,77,780,6.7,26,,84.92,,
43,8/29/2023,28.7,77,506,6.3,27,,83.66,,
43,8/30/2023,29.1,71,793,6.7,28,,84.38,,
43,8/31/2023,29.2,62,638,6.3,29,,84.56,,
43,9/1/2023,31.7,51,753,6.3,30,,89.06,,
43,9/2/2023,31.7,58,538,6.6,31,,89.06,,
43,9/3/2023,31.7,68,476,6.6,32,,89.06,,
43,9/4/2023,31.7,59,458,6.5,33,,89.06,,
43,9/5/2023,32,73,793,6.5,34,,89.6,,
43,9/6/2023,32.1,73,661,6.7,35,,89.78,,
43,9/7/2023,31.5,50,666,6,36,,88.7,,
43,9/8/2023,29.8,50,753,6.1,37,,85.64,,
43,9/9/2023,20.1,51,752,6.7,38,,68.18,,
43,9/10/2023,31.1,55,403,6.4,39,,87.98,,
43,9/11/2023,31.2,80,720,6.7,40,,88.16,,
43,9/12/2023,31.2,65,629,6.2,41,,88.16,,
43,9/13/2023,30.4,51,684,6.5,42,,86.72,,
43,9/14/2023,29.1,77,496,6.2,43,,84.38,,
43,9/15/2023,30.6,53,450,6.5,44,,87.08,,
43,9/16/2023,31.5,56,750,6.4,45,,88.7,,
44,8/3/2023,33.4,73,701,6.6,1,,92.12,,
44,8/4/2023,33.5,59,601,6.5,2,,92.3,,
44,8/5/2023,33.4,74,510,6.4,3,,92.12,,
44,8/6/2023,33.4,51,681,6.5,4,,92.12,,
44,8/7/2023,33.4,59,768,6.8,5,,92.12,,
44,8/8/2023,32.3,72,634,6,6,,90.14,,
44,8/9/2023,32.3,53,401,6.7,7,,90.14,,
44,8/10/2023,22.7,62,721,6.1,8,,72.86,,
44,8/11/2023,31.9,71,609,6.4,9,,89.42,,
44,8/12/2023,30.2,58,576,6.4,10,,86.36,,
44,8/13/2023,30.1,61,799,6.1,11,,86.18,,
44,8/14/2023,30.1,58,580,6,12,,86.18,,
44,8/15/2023,30.1,58,765,6.5,13,,86.18,,
44,8/16/2023,29.8,77,688,6.2,14,,85.64,,
44,8/17/2023,29.6,68,453,6.1,15,,85.28,,
44,8/18/2023,30.9,53,426,6.4,16,,87.62,,
44,8/19/2023,30.8,54,527,6.3,17,,87.44,,
44,8/20/2023,30.9,73,445,6.1,18,,87.62,,
44,8/21/2023,30.2,80,715,6.3,19,,86.36,,
44,8/22/2023,30.5,69,791,6.1,20,,86.9,,
44,8/23/2023,30.8,57,703,6.4,21,,87.44,,
44,8/24/2023,31.3,53,485,6.5,22,,88.34,,
44,8/25/2023,31.4,74,693,6.7,23,,88.52,,
44,8/26/2023,31.4,56,457,6,24,,88.52,,
44,8/27/2023,30.1,61,507,6.5,25,,86.18,,
44,8/28/2023,29.4,70,556,6.2,26,,84.92,,
44,8/29/2023,28.7,65,728,6.6,27,,83.66,,
44,8/30/2023,29.1,60,548,6.8,28,,84.38,,
44,8/31/2023,29.2,53,779,6.7,29,,84.56,,
44,9/1/2023,31.7,59,751,6.4,30,,89.06,,
44,9/2/2023,31.7,63,620,6.7,31,,89.06,,
44,9/3/2023,31.7,60,713,6.7,32,,89.06,,
44,9/4/2023,31.7,72,786,6,33,,89.06,,
44,9/5/2023,32,74,415,6.7,34,,89.6,,
44,9/6/2023,32.1,73,470,6.5,35,,89.78,,
44,9/7/2023,31.5,63,697,6.7,36,,88.7,,
44,9/8/2023,29.8,74,780,6.3,37,,85.64,,
44,9/9/2023,20.1,56,764,6.4,38,,68.18,,
44,9/10/2023,31.1,53,474,6.1,39,,87.98,,
44,9/11/2023,31.2,58,518,6.6,40,,88.16,,
44,9/12/2023,31.2,64,450,6.8,41,,88.16,,
44,9/13/2023,30.4,52,733,6.3,42,,86.72,,
44,9/14/2023,29.1,69,535,6.3,43,,84.38,,
44,9/15/2023,30.6,65,673,6.2,44,,87.08,,
44,9/16/2023,31.5,69,791,6.5,45,,88.7,,
45,8/3/2023,33.4,69,635,6.2,1,,92.12,,
45,8/4/2023,33.5,63,648,6.5,2,,92.3,,
45,8/5/2023,33.4,70,595,6.2,3,,92.12,,
45,8/6/2023,33.4,79,512,6.4,4,,92.12,,
45,8/7/2023,33.4,51,727,6.5,5,,92.12,,
45,8/8/2023,32.3,69,629,6.5,6,,90.14,,
45,8/9/2023,32.3,59,410,6.2,7,,90.14,,
45,8/10/2023,22.7,51,540,6.8,8,,72.86,,
45,8/11/2023,31.9,68,564,6.7,9,,89.42,,
45,8/12/2023,30.2,71,701,6.6,10,,86.36,,
45,8/13/2023,30.1,59,515,6.3,11,,86.18,,
45,8/14/2023,30.1,50,597,6.3,12,,86.18,,
45,8/15/2023,30.1,58,553,6.5,13,,86.18,,
45,8/16/2023,29.8,66,733,6.4,14,,85.64,,
45,8/17/2023,29.6,58,475,6.3,15,,85.28,,
45,8/18/2023,30.9,58,697,6.2,16,,87.62,,
45,8/19/2023,30.8,50,705,6.2,17,,87.44,,
45,8/20/2023,30.9,73,675,6.5,18,,87.62,,
45,8/21/2023,30.2,69,774,6.1,19,,86.36,,
45,8/22/2023,30.5,54,477,6.2,20,,86.9,,
45,8/23/2023,30.8,70,769,6.7,21,,87.44,,
45,8/24/2023,31.3,62,545,6.4,22,,88.34,,
45,8/25/2023,31.4,77,463,6.3,23,,88.52,,
45,8/26/2023,31.4,69,663,6.6,24,,88.52,,
45,8/27/2023,30.1,64,587,6.5,25,,86.18,,
45,8/28/2023,29.4,69,532,6.2,26,,84.92,,
45,8/29/2023,28.7,63,517,6.3,27,,83.66,,
45,8/30/2023,29.1,50,432,6.2,28,,84.38,,
45,8/31/2023,29.2,80,733,6.2,29,,84.56,,
45,9/1/2023,31.7,65,538,6.6,30,,89.06,,
45,9/2/2023,31.7,64,751,6.3,31,,89.06,,
45,9/3/2023,31.7,71,539,6.6,32,,89.06,,
45,9/4/2023,31.7,65,503,6.7,33,,89.06,,
45,9/5/2023,32,77,426,6.5,34,,89.6,,
45,9/6/2023,32.1,70,776,6.7,35,,89.78,,
45,9/7/2023,31.5,62,550,6.5,36,,88.7,,
45,9/8/2023,29.8,54,665,6.1,37,,85.64,,
45,9/9/2023,20.1,77,681,6.2,38,,68.18,,
45,9/10/2023,31.1,64,578,6,39,,87.98,,
45,9/11/2023,31.2,50,605,6,40,,88.16,,
45,9/12/2023,31.2,51,571,6.3,41,,88.16,,
45,9/13/2023,30.4,51,470,6.6,42,,86.72,,
45,9/14/2023,29.1,73,704,6.6,43,,84.38,,
45,9/15/2023,30.6,67,438,6.1,44,,87.08,,
45,9/16/2023,31.5,62,498,6.8,45,,88.7,,
46,8/3/2023,33.4,66,794,6.4,1,,92.12,,
46,8/4/2023,33.5,63,582,6.8,2,,92.3,,
46,8/5/2023,33.4,51,439,6.7,3,,92.12,,
46,8/6/2023,33.4,51,472,6.8,4,,92.12,,
46,8/7/2023,33.4,66,505,6.6,5,,92.12,,
46,8/8/2023,32.3,69,681,6.3,6,,90.14,,
46,8/9/2023,32.3,53,710,6.5,7,,90.14,,
46,8/10/2023,22.7,80,421,6.5,8,,72.86,,
46,8/11/2023,31.9,77,752,6.3,9,,89.42,,
46,8/12/2023,30.2,73,572,6,10,,86.36,,
46,8/13/2023,30.1,51,634,6.7,11,,86.18,,
46,8/14/2023,30.1,61,571,6.6,12,,86.18,,
46,8/15/2023,30.1,72,408,6.2,13,,86.18,,
46,8/16/2023,29.8,53,753,6.2,14,,85.64,,
46,8/17/2023,29.6,78,469,6.6,15,,85.28,,
46,8/18/2023,30.9,56,448,6.3,16,,87.62,,
46,8/19/2023,30.8,58,580,6.1,17,,87.44,,
46,8/20/2023,30.9,72,531,6.1,18,,87.62,,
46,8/21/2023,30.2,70,534,6.4,19,,86.36,,
46,8/22/2023,30.5,65,425,6.2,20,,86.9,,
46,8/23/2023,30.8,57,534,6.5,21,,87.44,,
46,8/24/2023,31.3,80,562,6.4,22,,88.34,,
46,8/25/2023,31.4,76,422,6.3,23,,88.52,,
46,8/26/2023,31.4,51,679,6.3,24,,88.52,,
46,8/27/2023,30.1,58,534,6.8,25,,86.18,,
46,8/28/2023,29.4,71,765,6.1,26,,84.92,,
46,8/29/2023,28.7,58,404,6.2,27,,83.66,,
46,8/30/2023,29.1,70,720,6.2,28,,84.38,,
46,8/31/2023,29.2,71,596,6.7,29,,84.56,,
46,9/1/2023,31.7,55,472,6.6,30,,89.06,,
46,9/2/2023,31.7,79,569,6.3,31,,89.06,,
46,9/3/2023,31.7,80,507,6.5,32,,89.06,,
46,9/4/2023,31.7,57,504,6,33,,89.06,,
46,9/5/2023,32,73,650,6.3,34,,89.6,,
46,9/6/2023,32.1,59,486,6.6,35,,89.78,,
46,9/7/2023,31.5,74,525,6.8,36,,88.7,,
46,9/8/2023,29.8,65,631,6.5,37,,85.64,,
46,9/9/2023,20.1,80,501,6,38,,68.18,,
46,9/10/2023,31.1,52,630,6.8,39,,87.98,,
46,9/11/2023,31.2,56,638,6.6,40,,88.16,,
46,9/12/2023,31.2,80,795,6.3,41,,88.16,,
46,9/13/2023,30.4,77,417,6.7,42,,86.72,,
46,9/14/2023,29.1,76,645,6.3,43,,84.38,,
46,9/15/2023,30.6,63,550,6.4,44,,87.08,,
46,9/16/2023,31.5,58,739,6.3,45,,88.7,,
47,8/3/2023,33.4,51,578,6.3,1,,92.12,,
47,8/4/2023,33.5,78,486,6,2,,92.3,,
47,8/5/2023,33.4,78,695,6.7,3,,92.12,,
47,8/6/2023,33.4,70,522,6.2,4,,92.12,,
47,8/7/2023,33.4,76,745,6.1,5,,92.12,,
47,8/8/2023,32.3,76,564,6.2,6,,90.14,,
47,8/9/2023,32.3,80,491,6.5,7,,90.14,,
47,8/10/2023,22.7,67,571,6.3,8,,72.86,,
47,8/11/2023,31.9,79,473,6.3,9,,89.42,,
47,8/12/2023,30.2,52,539,6.3,10,,86.36,,
47,8/13/2023,30.1,60,421,6.5,11,,86.18,,
47,8/14/2023,30.1,63,611,6.6,12,,86.18,,
47,8/15/2023,30.1,64,766,6,13,,86.18,,
47,8/16/2023,29.8,62,656,6.7,14,,85.64,,
47,8/17/2023,29.6,68,586,6.7,15,,85.28,,
47,8/18/2023,30.9,57,779,6.4,16,,87.62,,
47,8/19/2023,30.8,75,711,6.2,17,,87.44,,
47,8/20/2023,30.9,70,651,6,18,,87.62,,
47,8/21/2023,30.2,56,656,6.3,19,,86.36,,
47,8/22/2023,30.5,54,758,6.5,20,,86.9,,
47,8/23/2023,30.8,72,784,6.7,21,,87.44,,
47,8/24/2023,31.3,56,736,6.1,22,,88.34,,
47,8/25/2023,31.4,69,593,6.6,23,,88.52,,
47,8/26/2023,31.4,50,429,6.7,24,,88.52,,
47,8/27/2023,30.1,75,461,6.5,25,,86.18,,
47,8/28/2023,29.4,51,647,6.6,26,,84.92,,
47,8/29/2023,28.7,66,779,6.2,27,,83.66,,
47,8/30/2023,29.1,60,404,6.7,28,,84.38,,
47,8/31/2023,29.2,57,412,6.2,29,,84.56,,
47,9/1/2023,31.7,66,676,6.5,30,,89.06,,
47,9/2/2023,31.7,60,643,6.1,31,,89.06,,
47,9/3/2023,31.7,75,409,6.2,32,,89.06,,
47,9/4/2023,31.7,59,516,6.2,33,,89.06,,
47,9/5/2023,32,61,613,6.2,34,,89.6,,
47,9/6/2023,32.1,79,411,6.2,35,,89.78,,
47,9/7/2023,31.5,80,653,6,36,,88.7,,
47,9/8/2023,29.8,73,722,6.5,37,,85.64,,
47,9/9/2023,20.1,79,795,6.4,38,,68.18,,
47,9/10/2023,31.1,57,716,6.2,39,,87.98,,
47,9/11/2023,31.2,72,725,6.5,40,,88.16,,
47,9/12/2023,31.2,77,559,6.7,41,,88.16,,
47,9/13/2023,30.4,61,650,6.1,42,,86.72,,
47,9/14/2023,29.1,65,462,6,43,,84.38,,
47,9/15/2023,30.6,56,724,6.4,44,,87.08,,
47,9/16/2023,31.5,70,706,6.5,45,,88.7,,
48,8/3/2023,33.4,57,452,6.1,1,,92.12,,
48,8/4/2023,33.5,65,507,6.6,2,,92.3,,
48,8/5/2023,33.4,70,510,6.7,3,,92.12,,
48,8/6/2023,33.4,70,571,6,4,,92.12,,
48,8/7/2023,33.4,63,723,6.4,5,,92.12,,
48,8/8/2023,32.3,66,754,6.1,6,,90.14,,
48,8/9/2023,32.3,79,756,6.5,7,,90.14,,
48,8/10/2023,22.7,60,571,6.7,8,,72.86,,
48,8/11/2023,31.9,80,523,6,9,,89.42,,
48,8/12/2023,30.2,61,784,6.2,10,,86.36,,
48,8/13/2023,30.1,52,597,6.3,11,,86.18,,
48,8/14/2023,30.1,70,489,6,12,,86.18,,
48,8/15/2023,30.1,52,761,6.4,13,,86.18,,
48,8/16/2023,29.8,78,604,6.1,14,,85.64,,
48,8/17/2023,29.6,55,700,6.7,15,,85.28,,
48,8/18/2023,30.9,74,728,6.5,16,,87.62,,
48,8/19/2023,30.8,62,584,6.7,17,,87.44,,
48,8/20/2023,30.9,71,481,6.2,18,,87.62,,
48,8/21/2023,30.2,55,648,6.4,19,,86.36,,
48,8/22/2023,30.5,61,564,6.6,20,,86.9,,
48,8/23/2023,30.8,72,406,6.5,21,,87.44,,
48,8/24/2023,31.3,53,684,6.5,22,,88.34,,
48,8/25/2023,31.4,60,512,6.4,23,,88.52,,
48,8/26/2023,31.4,56,538,6.4,24,,88.52,,
48,8/27/2023,30.1,59,682,6.3,25,,86.18,,
48,8/28/2023,29.4,68,490,6.6,26,,84.92,,
48,8/29/2023,28.7,63,567,6,27,,83.66,,
48,8/30/2023,29.1,58,416,6.4,28,,84.38,,
48,8/31/2023,29.2,60,569,6.7,29,,84.56,,
48,9/1/2023,31.7,72,578,6.4,30,,89.06,,
48,9/2/2023,31.7,65,710,6.4,31,,89.06,,
48,9/3/2023,31.7,77,473,6.8,32,,89.06,,
48,9/4/2023,31.7,59,674,6.5,33,,89.06,,
48,9/5/2023,32,61,538,6.4,34,,89.6,,
48,9/6/2023,32.1,71,556,6.1,35,,89.78,,
48,9/7/2023,31.5,61,577,6.1,36,,88.7,,
48,9/8/2023,29.8,60,760,6.2,37,,85.64,,
48,9/9/2023,20.1,69,529,6.3,38,,68.18,,
48,9/10/2023,31.1,74,455,6.3,39,,87.98,,
48,9/11/2023,31.2,70,520,6.2,40,,88.16,,
48,9/12/2023,31.2,63,664,6.1,41,,88.16,,
48,9/13/2023,30.4,54,626,6.7,42,,86.72,,
48,9/14/2023,29.1,54,605,6.5,43,,84.38,,
48,9/15/2023,30.6,78,557,6.6,44,,87.08,,
48,9/16/2023,31.6,69,539,6.6,45,,88.88,,
48,9/17/2023,29.4,55,554,6.6,46,,84.92,,
48,9/18/2023,31.5,51,527,6.2,47,,88.7,,
49,8/3/2023,33.4,70,621,6.7,1,,92.12,,
49,8/4/2023,33.5,80,570,6.8,2,,92.3,,
49,8/5/2023,33.4,60,412,6.2,3,,92.12,,
49,8/6/2023,33.4,65,664,6.4,4,,92.12,,
49,8/7/2023,33.4,60,519,6.8,5,,92.12,,
49,8/8/2023,32.3,53,793,6.4,6,,90.14,,
49,8/9/2023,32.3,53,674,6.7,7,,90.14,,
49,8/10/2023,22.7,72,676,6.7,8,,72.86,,
49,8/11/2023,31.9,77,586,6.4,9,,89.42,,
49,8/12/2023,30.2,71,608,6.7,10,,86.36,,
49,8/13/2023,30.1,60,604,6.2,11,,86.18,,
49,8/14/2023,30.1,68,488,6.3,12,,86.18,,
49,8/15/2023,30.1,73,718,6.1,13,,86.18,,
49,8/16/2023,29.8,66,659,6.4,14,,85.64,,
49,8/17/2023,29.6,51,764,6.7,15,,85.28,,
49,8/18/2023,30.9,55,446,6.2,16,,87.62,,
49,8/19/2023,30.8,80,778,6.7,17,,87.44,,
49,8/20/2023,30.9,62,456,6.6,18,,87.62,,
49,8/21/2023,30.2,60,699,6,19,,86.36,,
49,8/22/2023,30.5,58,594,6.6,20,,86.9,,
49,8/23/2023,30.8,50,453,6.2,21,,87.44,,
49,8/24/2023,31.3,80,588,6,22,,88.34,,
49,8/25/2023,31.4,62,603,6.1,23,,88.52,,
49,8/26/2023,31.4,60,773,6.3,24,,88.52,,
49,8/27/2023,30.1,78,586,6.3,25,,86.18,,
49,8/28/2023,29.4,62,711,6.4,26,,84.92,,
49,8/29/2023,28.7,50,583,6.7,27,,83.66,,
49,8/30/2023,29.1,60,685,6.3,28,,84.38,,
49,8/31/2023,29.2,56,621,6.7,29,,84.56,,
49,9/1/2023,31.7,53,432,6.2,30,,89.06,,
49,9/2/2023,31.7,65,534,6.6,31,,89.06,,
49,9/3/2023,31.7,68,566,6.4,32,,89.06,,
49,9/4/2023,31.7,61,518,6.6,33,,89.06,,
49,9/5/2023,32,65,548,6.6,34,,89.6,,
49,9/6/2023,32.1,53,651,6,35,,89.78,,
49,9/7/2023,31.5,51,589,6.5,36,,88.7,,
49,9/8/2023,29.8,71,638,6.7,37,,85.64,,
49,9/9/2023,20.1,57,781,6.2,38,,68.18,,
49,9/10/2023,31.1,77,714,6,39,,87.98,,
49,9/11/2023,31.2,70,758,6.6,40,,88.16,,
49,9/12/2023,31.2,57,757,6.3,41,,88.16,,
49,9/13/2023,30.4,50,492,6.6,42,,86.72,,
49,9/14/2023,29.1,79,417,6.8,43,,84.38,,
49,9/15/2023,30.6,57,529,6.1,44,,87.08,,
49,9/16/2023,31.5,54,767,6.1,45,,88.7,,
50,8/3/2023,33.4,56,781,6.3,1,,92.12,,
50,8/4/2023,33.5,78,550,6.1,2,,92.3,,
50,8/5/2023,33.4,76,459,6,3,,92.12,,
50,8/6/2023,33.4,61,578,6.1,4,,92.12,,
50,8/7/2023,33.4,60,533,6.3,5,,92.12,,
50,8/8/2023,32.3,72,470,6.4,6,,90.14,,
50,8/9/2023,32.3,75,643,6.1,7,,90.14,,
50,8/10/2023,22.7,65,730,6.2,8,,72.86,,
50,8/11/2023,31.9,69,440,6.3,9,,89.42,,
50,8/12/2023,30.2,62,729,6.5,10,,86.36,,
50,8/13/2023,30.1,77,798,6.7,11,,86.18,,
50,8/14/2023,30.1,72,400,6.8,12,,86.18,,
50,8/15/2023,30.1,69,741,6.1,13,,86.18,,
50,8/16/2023,29.8,50,480,6.7,14,,85.64,,
50,8/17/2023,29.6,66,555,6.5,15,,85.28,,
50,8/18/2023,30.9,76,434,6.3,16,,87.62,,
50,8/19/2023,30.8,61,635,6.6,17,,87.44,,
50,8/20/2023,30.9,54,568,6.4,18,,87.62,,
50,8/21/2023,30.2,78,776,6.6,19,,86.36,,
50,8/22/2023,30.5,71,423,6.3,20,,86.9,,
50,8/23/2023,30.8,59,797,6.5,21,,87.44,,
50,8/24/2023,31.3,73,725,6.6,22,,88.34,,
50,8/25/2023,31.4,76,605,6.1,23,,88.52,,
50,8/26/2023,31.4,58,447,6.3,24,,88.52,,
50,8/27/2023,30.1,63,702,6.2,25,,86.18,,
50,8/28/2023,29.4,73,740,6.5,26,,84.92,,
50,8/29/2023,28.7,50,791,6.8,27,,83.66,,
50,8/30/2023,29.1,79,594,6.4,28,,84.38,,
50,8/31/2023,29.2,72,455,6.2,29,,84.56,,
50,9/1/2023,31.7,61,565,6.6,30,,89.06,,
50,9/2/2023,31.7,50,626,6.6,31,,89.06,,
50,9/3/2023,31.7,54,450,6,32,,89.06,,
50,9/4/2023,31.7,52,516,6.1,33,,89.06,,
50,9/5/2023,32,56,794,6.1,34,,89.6,,
50,9/6/2023,32.1,77,577,6.2,35,,89.78,,
50,9/7/2023,31.5,63,798,6.2,36,,88.7,,
50,9/8/2023,29.8,56,747,6.4,37,,85.64,,
50,9/9/2023,20.1,76,415,6.5,38,,68.18,,
50,9/10/2023,31.1,51,462,6.1,39,,87.98,,
50,9/11/2023,31.2,80,566,6.2,40,,88.16,,
50,9/12/2023,31.2,54,690,6.3,41,,88.16,,
50,9/13/2023,30.4,67,798,6.7,42,,86.72,,
50,9/14/2023,29.1,51,731,6.2,43,,84.38,,
50,9/15/2023,30.6,57,724,6.2,44,,87.08,,
50,9/16/2023,31.5,65,518,6.7,45,,88.7,,
51,8/3/2023,33.4,72,524,6.6,1,,92.12,,
51,8/4/2023,33.5,68,571,6.7,2,,92.3,,
51,8/5/2023,33.4,59,705,6,3,,92.12,,
51,8/6/2023,33.4,59,619,6.4,4,,92.12,,
51,8/7/2023,33.4,68,594,6.2,5,,92.12,,
51,8/8/2023,32.3,56,627,6.3,6,,90.14,,
51,8/9/2023,32.3,65,543,6.3,7,,90.14,,
51,8/10/2023,22.7,68,683,6.3,8,,72.86,,
51,8/11/2023,31.9,57,490,6.1,9,,89.42,,
51,8/12/2023,30.2,80,497,6.4,10,,86.36,,
51,8/13/2023,30.1,76,739,6.6,11,,86.18,,
51,8/14/2023,30.1,78,759,6.2,12,,86.18,,
51,8/15/2023,30.1,76,442,6.1,13,,86.18,,
51,8/16/2023,29.8,56,691,6.3,14,,85.64,,
51,8/17/2023,29.6,77,776,6.6,15,,85.28,,
51,8/18/2023,30.9,62,696,6.2,16,,87.62,,
51,8/19/2023,30.8,61,646,6.6,17,,87.44,,
51,8/20/2023,30.9,66,717,6.5,18,,87.62,,
51,8/21/2023,30.2,53,542,6.6,19,,86.36,,
51,8/22/2023,30.5,54,782,6.6,20,,86.9,,
51,8/23/2023,30.8,55,714,6,21,,87.44,,
51,8/24/2023,31.3,63,505,6.6,22,,88.34,,
51,8/25/2023,31.4,59,673,6.3,23,,88.52,,
51,8/26/2023,31.4,75,727,6.1,24,,88.52,,
51,8/27/2023,30.1,65,762,6.6,25,,86.18,,
51,8/28/2023,29.4,66,668,6,26,,84.92,,
51,8/29/2023,28.7,62,781,6.6,27,,83.66,,
51,8/30/2023,29.1,58,674,6.7,28,,84.38,,
51,8/31/2023,29.2,66,418,6.4,29,,84.56,,
51,9/1/2023,31.7,58,762,6.5,30,,89.06,,
51,9/2/2023,31.7,58,432,6.4,31,,89.06,,
51,9/3/2023,31.7,62,633,6.7,32,,89.06,,
51,9/4/2023,31.7,69,750,6.3,33,,89.06,,
51,9/5/2023,32,50,785,6.6,34,,89.6,,
51,9/6/2023,32.1,54,421,6.6,35,,89.78,,
51,9/7/2023,31.5,72,577,6.6,36,,88.7,,
51,9/8/2023,29.8,51,518,6.7,37,,85.64,,
51,9/9/2023,20.1,54,457,6.4,38,,68.18,,
51,9/10/2023,31.1,68,535,6.6,39,,87.98,,
51,9/11/2023,31.2,71,571,6.5,40,,88.16,,
51,9/12/2023,31.2,50,433,6.2,41,,88.16,,
51,9/13/2023,30.4,54,579,6.2,42,,86.72,,
51,9/14/2023,29.1,55,482,6.5,43,,84.38,,
51,9/15/2023,30.6,69,740,6.4,44,,87.08,,
51,9/16/2023,31.5,72,575,6.2,45,,88.7,,
52,8/3/2023,18.6,53,547,6.6,1,,65.48,,
52,8/4/2023,22.9,62,783,6.4,2,,73.22,,
52,8/5/2023,24.4,67,710,6,3,,75.92,,
52,8/6/2023,18.7,74,556,6.1,4,,65.66,,
52,8/7/2023,24.3,77,775,6.2,5,,75.74,,
52,8/8/2023,18.6,73,481,6.5,6,,65.48,,
52,8/9/2023,22.4,68,452,6.4,7,,72.32,,
52,8/10/2023,23.4,78,711,6.7,8,,74.12,,
52,8/11/2023,19.1,66,730,6.3,9,,66.38,,
52,8/12/2023,21.9,65,431,6.4,10,,71.42,,
52,8/13/2023,21.2,51,520,6.4,11,,70.16,,
52,8/14/2023,24.9,70,797,6,12,,76.82,,
52,8/15/2023,19.1,55,441,6.1,13,,66.38,,
52,8/16/2023,18.4,78,710,6.3,14,,65.12,,
52,8/17/2023,22.5,80,408,6.1,15,,72.5,,
52,8/18/2023,18.3,70,510,6.6,16,,64.94,,
52,8/19/2023,21,72,754,6.8,17,,69.8,,
52,8/20/2023,18.7,68,529,6.4,18,,65.66,,
52,8/21/2023,23.5,67,506,6.4,19,,74.3,,
52,8/22/2023,18.4,66,747,6.7,20,,65.12,,
52,8/23/2023,20.8,73,662,6.4,21,,69.44,,
52,8/24/2023,22.6,74,523,6.4,22,,72.68,,
